StoreCode,Date,ChickenHuns,1pc,2 pc,3 pc,4 pc,8pc,8pc Meal,12 pc,12 pc Meal,16 pc,16 pc Meal,20 pc,20 pc Meal
C750002,20190617,27,31,30,9,4,7,6,8,2,6,1,0,0
C750002,20190618,4.75,19,55,8,9,11,5,6,3,2,1,0,0
C750002,20190619,15.875,28,46,10,3,12,2,7,2,4,2,0,0
C750002,20190620,25.625,21,54,13,5,10,5,1,4,9,4,3,0
C750002,20190621,18.625,29,58,9,7,20,5,12,1,3,3,1,0
C750002,20190622,12.75,21,38,5,5,19,4,12,9,1,1,0,0
C750002,20190623,13.875,23,40,8,4,29,5,11,2,7,2,0,0
C750002,20190624,18.5,15,35,10,5,21,3,10,3,4,0,0,0
C750002,20190625,8.875,26,46,24,3,16,2,17,3,4,0,0,0
C750002,20190626,13.75,24,39,29,3,19,4,7,1,4,1,0,0
C750002,20190627,14.75,31,47,20,2,18,4,9,5,9,2,0,0
C750002,20190628,17.375,34,51,21,4,16,4,12,3,6,1,0,0
C750002,20190629,20.75,25,29,5,3,12,4,4,5,14,1,1,1
C750002,20190630,43.125,22,55,17,3,22,2,13,4,4,1,0,1
C750002,20190701,-7.125,26,35,12,8,20,7,5,4,3,1,2,0
C750002,20190702,20,28,51,17,13,18,4,8,6,2,0,0,0
C750002,20190703,12.125,30,61,29,7,16,6,15,3,1,2,0,0
C750002,20190704,28.5,10,34,7,1,17,5,14,5,4,3,2,1
C750002,20190705,2.625,24,41,12,4,21,6,7,4,5,2,3,3
C750002,20190706,17.5,30,37,10,8,19,6,11,3,4,4,0,2
C750002,20190707,19.75,17,41,13,4,18,3,14,3,4,0,0,0
C750002,20190708,26.375,16,42,10,5,14,5,6,1,2,0,2,0
C750002,20190709,22.5,19,43,11,9,21,5,10,6,4,1,0,1
C750002,20190710,17.375,11,52,19,5,14,1,9,2,3,1,0,0
C750002,20190711,16.25,20,49,16,5,15,3,6,2,3,3,0,1
C750002,20190712,10.75,23,48,17,6,16,4,1,3,5,2,0,3
C750002,20190713,9.25,13,39,17,9,16,5,9,1,3,5,0,1
C750002,20190714,14.125,16,38,18,7,12,6,9,2,4,2,2,2
C750002,20190715,14.625,19,46,13,8,15,5,12,1,10,0,0,0
C750002,20190716,15.375,17,47,13,13,12,1,12,3,3,1,2,0
C750002,20190717,23.5,18,49,7,1,15,3,12,1,0,2,0,0
C750002,20190718,14.625,14,51,14,5,17,5,10,3,3,3,0,2
C750002,20190719,4.75,18,32,15,10,23,7,13,1,6,2,0,0
C750002,20190720,10.5,11,46,15,4,24,5,10,1,7,6,1,2
C750002,20190721,12.375,19,42,14,3,19,4,8,3,3,3,1,0
C750002,20190722,16.75,23,42,6,6,12,5,14,5,4,0,0,0
C750002,20190723,18.625,21,51,16,2,17,3,9,3,5,2,2,1
C750002,20190724,21,14,29,16,10,9,4,6,1,2,0,1,1
C750002,20190725,15.75,22,50,10,9,11,4,7,2,0,0,1,0
C750002,20190726,22.5,23,37,7,5,10,6,12,7,4,2,0,1
C750002,20190727,0,14,46,10,6,11,3,10,6,8,3,0,4
C750002,20190728,11.375,16,41,18,4,16,7,7,2,4,1,0,1
C750002,20190729,18.75,17,41,21,6,6,5,5,4,3,2,0,1
C750002,20190730,-13.625,15,52,20,4,9,6,7,1,3,3,1,0
C750002,20190731,31.75,14,43,24,8,12,4,5,3,2,0,0,1
C750002,20190801,23.375,12,53,13,1,6,7,12,1,2,1,1,0
C750002,20190802,18.875,21,66,11,9,9,2,5,3,6,1,1,3
C750002,20190803,14.75,24,39,10,4,10,6,2,4,9,1,0,6
C750002,20190804,7.75,9,22,17,6,5,6,10,0,10,5,0,4
C750002,20190805,10.5,10,28,15,5,6,4,9,4,6,1,1,0
C750002,20190806,21.375,12,51,19,4,5,4,6,3,1,0,0,0
C750002,20190807,25.5,22,42,14,2,7,5,8,4,2,2,0,0
C750002,20190808,31.875,25,48,20,7,7,5,5,3,4,0,1,0
C750002,20190809,15.75,21,42,15,5,10,3,9,0,6,1,3,1
C750002,20190810,10.25,23,48,16,6,2,5,8,2,6,1,1,0
C750002,20190811,20.75,12,45,13,6,6,0,5,4,8,2,1,0
C750002,20190812,15.875,17,32,10,4,6,6,6,2,1,0,1,1
C750002,20190813,17,18,40,7,7,5,7,4,2,1,1,2,0
C750002,20190814,9.25,14,41,7,6,7,2,11,2,4,0,0,0
C750002,20190815,23,23,43,10,7,9,4,6,4,6,2,2,0
C750002,20190816,20.125,23,39,13,11,7,4,5,3,2,2,0,0
C750002,20190817,21.75,13,28,6,7,6,2,3,6,4,0,0,0
C750002,20190818,12.25,17,43,7,3,5,3,7,2,3,3,1,2
C750002,20190819,30.5,26,26,6,6,8,3,7,1,2,4,1,2
C750002,20190820,23.75,20,50,11,4,4,3,7,1,3,1,1,0
C750002,20190821,28.125,16,41,10,5,5,4,3,1,3,0,0,0
C750002,20190822,22.5,28,37,12,4,13,4,11,1,3,1,0,0
C750002,20190823,10.125,29,39,19,6,9,3,9,0,5,0,1,2
C750002,20190824,13.125,18,40,11,3,1,1,10,4,6,4,3,1
C750002,20190825,18.625,23,34,5,4,7,6,8,4,5,1,0,2
C750002,20190826,12.25,14,44,9,6,7,3,2,2,3,4,0,0
C750002,20190827,50.25,26,30,12,11,10,2,8,1,3,0,0,1
C750002,20190828,-0.25,10,34,7,6,5,4,4,3,3,0,1,0
C750002,20190829,10.75,9,42,5,6,4,4,6,2,6,3,0,0
C750002,20190830,-2.625,27,55,15,6,7,14,8,6,7,2,2,0
C750002,20190831,25.375,7,32,9,4,6,2,8,4,2,6,0,2
C750002,20190901,12.5,14,28,11,5,5,5,15,4,3,1,0,1
C750002,20190902,26,18,53,14,2,9,3,6,5,4,2,1,1
C750002,20190903,18.125,21,50,11,3,6,1,8,0,6,0,1,0
C750002,20190904,15.25,11,30,7,6,10,7,3,4,7,2,0,1
C750002,20190905,16.375,17,37,10,3,4,5,5,3,2,0,0,0
C750002,20190906,22.5,20,55,9,7,9,2,7,3,6,0,1,0
C750002,20190907,20,13,38,7,7,4,3,9,2,5,1,0,0
C750002,20190908,-424.875,20,49,12,4,7,3,13,2,4,4,0,0
C750002,20190909,466.375,26,30,5,3,1,2,9,3,1,0,1,0
C750002,20190910,19.875,20,44,10,2,4,2,6,3,8,1,0,0
C750002,20190911,24.875,16,30,9,9,3,5,3,4,3,0,1,1
C750002,20190912,11.375,28,33,10,5,4,3,7,4,4,1,0,0
C750002,20190913,7.75,24,47,7,7,2,1,3,3,1,1,0,1
C750002,20190914,19.5,13,33,4,6,6,5,4,2,6,1,0,0
C750002,20190915,18.5,17,45,10,6,9,1,8,0,1,2,1,0
C750002,20190916,29.125,19,40,12,5,6,1,7,1,1,1,1,0
C750002,20190917,9,11,32,5,4,3,0,4,0,0,1,1,0
C750002,20190918,20.625,17,56,13,8,8,5,4,3,6,2,2,0
C750002,20190919,11.875,13,31,15,4,5,5,6,1,2,2,2,0
C750002,20190920,-8.5,19,49,15,4,4,7,6,0,4,2,1,0
C750002,20190921,23.25,18,46,11,3,2,6,6,1,2,0,2,0
C750002,20190922,19.25,17,31,7,7,4,5,9,1,4,3,1,0
C750002,20190923,17.75,20,34,9,7,4,2,8,1,2,1,0,1
C750002,20190924,14.5,27,58,6,5,5,1,6,1,6,0,0,1
C750002,20190925,21.125,12,49,10,2,2,1,5,1,3,2,0,0
C750002,20190926,33,20,48,11,5,2,2,5,2,2,2,0,0
C750002,20190927,-0.625,33,47,18,5,4,7,10,4,4,0,0,2
C750002,20190928,21.25,16,51,4,3,5,7,8,3,7,1,0,0
C750002,20190929,8.375,16,26,13,1,6,2,3,4,4,1,0,0
C750002,20190930,40.875,15,45,8,7,6,4,4,5,2,0,0,1
C750002,20191001,-1.625,20,33,4,5,9,4,6,1,2,2,0,0
C750002,20191002,23.25,21,30,6,9,9,1,9,4,5,0,0,0
C750002,20191003,16.875,12,39,11,3,16,2,13,3,8,1,1,0
C750002,20191004,19.875,21,39,21,6,19,2,13,2,4,1,0,1
C750002,20191005,22.5,15,38,13,5,9,2,6,2,2,2,1,0
C750002,20191006,25.25,17,24,15,4,10,1,11,1,9,1,0,0
C750002,20191007,30.25,15,36,15,9,4,2,8,2,4,1,0,0
C750002,20191008,41.5,16,38,16,4,4,4,6,1,3,0,1,0
C750002,20191009,-8.5,6,27,27,8,9,3,4,3,7,1,0,0
C750002,20191010,17.875,9,37,15,11,6,3,7,5,5,0,0,0
C750002,20191011,9.875,16,39,10,7,1,0,7,2,2,0,1,1
C750002,20191012,15.5,8,40,9,4,4,4,6,0,9,1,0,0
C750002,20191013,30.875,13,24,17,6,5,4,14,2,4,3,0,0
C750002,20191014,11,10,46,14,4,7,4,1,2,1,0,0,0
C750002,20191015,24.625,23,28,10,5,8,3,6,3,2,0,3,1
C750002,20191016,19.5,22,45,10,6,11,4,8,2,7,0,0,0
C750002,20191017,11.5,17,34,14,6,7,2,5,3,3,1,2,0
C750002,20191018,20.375,15,33,15,7,16,4,6,5,3,1,0,0
C750002,20191019,9.375,10,35,11,10,7,3,8,4,4,2,1,0
C750002,20191020,21.5,7,17,11,3,7,8,8,2,5,2,0,0
C750002,20191021,19.5,8,25,12,3,6,3,6,1,6,2,0,0
C750002,20191022,25,17,40,11,5,7,2,4,1,3,3,0,1
C750002,20191023,31.875,6,30,18,8,8,4,10,1,5,0,0,0
C750002,20191024,4.25,17,32,10,4,8,3,4,1,4,0,0,0
C750002,20191025,9.875,31,37,15,2,9,5,7,1,4,0,1,2
C750002,20191026,13.375,10,38,6,5,7,2,10,3,3,1,1,3
C750002,20191027,24.625,15,33,7,2,4,2,8,1,3,3,0,1
C750002,20191028,13.75,8,36,8,7,4,4,5,2,6,1,1,0
C750002,20191029,24.375,6,25,10,4,3,3,7,3,7,1,0,0
C750002,20191030,33.75,10,41,14,2,10,1,8,0,3,0,0,0
C750002,20191031,21.25,18,37,6,8,8,4,7,2,3,1,0,0
C750002,20191101,20,11,39,6,5,5,4,8,2,4,4,0,1
C750002,20191102,14,8,34,7,4,7,2,8,7,5,1,1,0
C750002,20191103,23.5,16,33,14,10,7,4,9,2,8,0,0,0
C750002,20191104,21,17,51,7,7,8,2,3,0,5,1,0,0
C750002,20191105,13.625,9,33,11,7,6,3,5,1,4,0,0,1
C750002,20191106,14.875,16,42,11,5,5,2,5,3,2,1,0,0
C750002,20191107,22,6,24,10,9,11,8,8,0,3,0,0,1
C750002,20191108,13,14,27,13,2,9,6,3,5,5,0,0,0
C750002,20191109,22,6,21,9,7,12,6,9,2,5,1,1,0
C750002,20191110,4.25,8,33,6,3,16,2,9,2,10,2,0,1
C750002,20191111,23.875,15,34,4,4,10,3,9,2,2,2,0,0
C750002,20191112,16.5,15,37,12,5,12,6,4,2,3,1,0,0
C750002,20191113,21.5,13,35,13,6,10,6,7,1,3,1,0,0
C750002,20191114,24.25,7,35,10,5,10,2,3,2,1,1,0,0
C750002,20191115,13.125,16,31,16,5,13,3,4,1,5,2,0,1
C750002,20191116,19.625,7,32,8,6,13,1,8,1,5,0,0,0
C750002,20191117,20.625,9,29,13,7,11,3,10,1,6,1,0,1
C750002,20191118,26,3,35,6,1,11,4,6,2,3,0,0,0
C750002,20191119,18.375,11,26,7,15,6,3,4,1,3,0,0,0
C750002,20191120,12.5,14,42,8,6,10,7,5,4,5,1,0,0
C750002,20191121,15.5,14,26,16,6,18,4,5,4,2,0,0,0
C750002,20191122,14.75,17,46,13,6,13,4,10,3,3,1,0,1
C750002,20191123,10.25,14,34,8,5,19,3,10,1,4,2,1,0
C750002,20191124,19.25,19,34,9,6,17,4,9,1,7,1,0,0
C750002,20191125,11.875,15,36,14,7,11,4,7,1,2,0,0,0
C750002,20191126,11.875,11,34,7,6,8,6,4,2,3,1,0,2
C750002,20191127,12.875,15,43,13,6,15,5,5,2,3,2,0,0
C750002,20191129,12,10,19,4,3,14,4,5,3,3,1,0,0
C750002,20191130,7.25,11,35,6,8,10,3,4,1,2,0,0,0
C750002,20191201,13.5,10,21,7,0,7,2,6,3,2,0,1,0
C750002,20191202,9.125,11,33,6,11,10,5,3,2,0,0,0,0
C750002,20191203,15.125,14,38,12,6,14,3,5,1,1,1,0,2
C750002,20191204,19.5,22,40,15,5,15,3,7,1,2,1,1,0
C750002,20191205,19.25,8,36,13,5,17,1,5,1,3,0,0,0
C750002,20191206,17.25,15,27,9,5,30,2,5,2,2,0,0,1
C750002,20191207,13.375,12,39,10,5,10,1,4,2,2,2,1,0
C750002,20191208,16.125,13,38,13,5,12,2,10,0,6,1,0,0
C750002,20191209,16.5,6,34,14,4,4,0,4,1,3,0,0,0
C750002,20191210,19.75,13,29,17,4,15,5,3,3,3,0,0,0
C750002,20191211,71,22,46,10,5,14,4,2,2,1,1,1,1
C750002,20191212,-45.875,5,43,13,5,13,3,5,4,2,2,1,0
C750002,20191213,18.5,14,39,7,2,13,7,12,1,3,1,0,0
C750002,20191214,20.125,14,26,12,3,5,3,6,2,7,2,0,0
C750002,20191215,20.25,11,28,8,1,17,4,11,3,7,0,1,0
C750002,20191216,10,7,27,6,3,22,6,6,1,4,0,0,0
C750002,20191217,13.375,14,35,10,6,8,2,4,6,1,0,0,0
C750002,20191218,19.125,8,52,16,4,10,6,0,2,1,1,2,0
C750002,20191219,10.625,9,35,9,5,15,2,6,1,3,2,3,1
C750002,20191220,18,19,43,14,7,10,1,5,6,6,2,0,0
C750002,20191221,15.75,11,36,8,1,13,10,8,1,8,0,1,0
C750002,20191222,9.5,10,36,7,4,12,1,5,0,7,0,2,0
C750002,20191223,9.375,14,35,18,5,20,3,8,0,4,0,1,0
C750002,20191224,12.875,18,23,9,1,13,3,8,2,9,1,2,0
C750002,20191226,18.625,15,28,2,4,6,0,5,4,0,0,0,0
C750002,20191227,8.125,13,30,16,5,19,3,4,2,1,1,0,0
C750002,20191228,12.375,6,49,8,6,10,4,9,3,3,2,0,0
C750002,20191229,18.375,11,24,5,4,8,1,4,1,1,0,0,3
C750002,20191230,-15.25,11,44,12,5,12,7,2,3,6,0,0,0
C750002,20191231,32,5,24,8,0,7,5,10,0,5,1,2,1
C750002,20200101,-6.375,11,21,5,5,11,2,5,2,2,0,1,0
C750002,20200102,23.625,11,27,5,9,12,2,7,2,2,1,1,0
C750002,20200103,35.25,15,50,10,4,13,4,8,1,1,2,0,0
C750002,20200104,-1.25,10,40,7,3,12,4,11,1,1,2,1,0
C750002,20200105,31.75,9,20,8,2,14,0,7,0,6,2,0,0
C750002,20200106,7.875,11,49,5,8,9,4,1,1,4,0,0,0
C750002,20200107,24.5,19,22,10,7,13,2,5,1,1,1,0,0
C750002,20200108,57.25,17,46,10,10,8,2,3,2,1,1,0,0
C750002,20200109,-46.75,10,24,11,2,7,5,3,1,1,1,1,1
C750002,20200110,21.75,19,28,13,3,4,2,8,0,3,0,0,0
C750002,20200111,9.875,6,33,6,5,22,7,5,0,1,2,0,0
C750002,20200112,14.625,6,39,11,2,9,2,3,1,5,0,0,0
C750002,20200113,11.125,13,24,4,7,5,3,2,3,2,0,1,0
C750002,20200114,12.125,12,18,9,3,3,2,2,2,2,0,0,0
C750002,20200115,14.625,13,17,10,5,5,4,2,2,0,0,0,0
C750002,20200116,13,1,18,10,3,6,1,2,0,0,1,0,0
C750002,20200117,10.75,17,21,6,6,11,3,5,2,5,2,0,0
C750002,20200118,15.375,6,17,9,4,9,4,5,4,3,1,1,0
C750002,20200119,16.75,12,22,14,2,10,4,10,1,4,1,1,1
C750002,20200120,15.125,18,36,15,1,10,4,3,1,1,0,0,0
C750002,20200121,10.25,7,45,16,1,8,2,2,3,3,1,0,0
C750002,20200122,16.875,7,33,9,3,7,0,5,2,1,1,0,0
C750002,20200123,17.375,8,34,16,2,10,5,3,0,2,3,0,0
C750002,20200124,22.875,14,42,20,3,10,7,8,1,7,1,0,0
C750002,20200125,17.25,8,42,9,2,13,4,4,2,6,1,1,0
C750002,20200126,10.875,13,34,5,4,12,2,5,2,3,0,0,0
C750002,20200127,14.625,12,34,14,4,7,2,5,1,6,1,0,0
C750002,20200128,17.375,17,31,12,4,8,1,9,1,0,2,0,0
C750002,20200129,16.625,10,27,17,4,21,2,7,2,3,2,1,0
C750002,20200130,20.375,18,37,18,7,15,4,3,1,1,1,0,0
C750002,20200131,12.875,25,47,14,1,18,6,8,1,5,1,2,0
C750002,20200201,11.125,12,35,14,5,16,2,5,2,5,0,0,0
C750002,20200202,42,7,21,10,2,18,3,10,3,5,1,0,1
C750002,20200203,12.375,11,37,21,6,10,2,7,2,1,1,0,0
C750002,20200204,0.625,12,41,14,2,8,2,8,0,4,1,0,0
C750002,20200205,14.125,12,26,18,6,7,1,6,1,6,1,2,0
C750002,20200206,13.875,8,43,21,5,7,4,4,0,3,0,1,0
C750002,20200207,15,18,45,12,4,13,2,7,1,7,1,1,0
C750002,20200208,9.5,8,43,16,1,11,3,14,0,8,1,1,0
C750002,20200209,11.375,7,27,18,2,13,6,10,1,8,0,1,0
C750002,20200210,24.125,5,40,5,5,6,2,5,0,4,2,0,0
C750002,20200211,9.125,18,46,16,8,20,2,1,3,4,1,0,0
C750002,20200212,26.625,13,33,17,6,9,3,0,1,2,0,0,0
C750002,20200213,12.875,13,37,24,2,11,5,6,2,1,0,1,0
C750002,20200214,15.625,9,35,10,2,14,5,6,2,7,1,0,0
C750002,20200215,15.875,5,20,15,2,9,2,4,2,6,0,0,0
C750002,20200216,17.25,11,29,20,1,21,3,10,1,6,2,0,0
C750002,20200217,16.375,17,33,17,9,13,1,4,1,1,0,0,1
C750002,20200218,21.875,18,34,16,2,12,3,7,1,2,1,0,0
C750002,20200219,16.875,8,48,11,2,12,4,3,2,2,0,0,0
C750004,20180221,25.25,4,17,1,0,6,1,4,1,2,2,0,0
C750004,20180222,4.875,8,34,2,0,11,0,6,0,0,1,0,0
C750004,20180223,22.125,8,50,3,0,12,3,10,1,3,1,0,0
C750004,20180224,9.125,8,24,2,0,9,3,3,3,2,1,0,0
C750004,20180225,-164.625,1,27,3,0,16,1,7,0,1,1,0,0
C750004,20180226,15,8,38,2,0,7,0,7,1,2,0,0,0
C750004,20180227,203,9,30,1,0,7,0,4,0,1,0,0,0
C750004,20180228,6.75,9,32,2,0,5,0,5,0,2,0,0,0
C750004,20180301,9.375,7,39,1,0,8,0,3,0,1,0,0,0
C750004,20180302,12.125,17,41,1,0,6,1,3,1,0,2,0,0
C750004,20180303,55.875,6,27,1,0,6,2,3,1,4,1,1,0
C750004,20180304,-15.125,11,25,1,0,4,0,3,1,2,0,0,0
C750004,20180305,10.125,11,40,1,0,5,0,4,2,1,2,0,0
C750004,20180306,6,8,29,4,0,1,1,2,1,0,1,0,0
C750004,20180307,23.875,8,31,2,0,1,1,2,1,0,0,0,0
C750004,20180308,8.625,11,27,1,0,4,4,3,0,2,0,1,0
C750004,20180309,16,7,33,2,0,4,2,6,0,4,1,0,1
C750004,20180310,22.25,10,29,1,0,1,3,1,1,3,1,0,0
C750004,20180311,23.125,2,40,0,0,1,1,2,0,4,1,0,0
C750004,20180312,9.375,9,42,2,0,2,1,3,0,2,1,0,0
C750004,20180313,31.125,4,40,2,0,4,2,0,2,2,0,0,0
C750004,20180314,4.625,8,20,0,0,1,1,3,0,2,1,0,0
C750004,20180315,19.25,5,26,1,0,10,1,3,0,0,1,0,0
C750004,20180316,5.125,11,42,0,0,2,1,1,1,4,3,0,1
C750004,20180317,5.375,11,25,1,0,2,1,2,2,2,0,0,0
C750004,20180318,40.875,7,28,3,0,7,4,4,1,4,0,0,0
C750004,20180319,2.625,0,33,3,0,4,0,2,3,2,2,0,0
C750004,20180320,23.25,0,34,1,0,2,0,3,1,2,0,0,1
C750004,20180321,-11.125,0,37,3,0,4,1,2,0,3,2,0,0
C750004,20180322,15.875,0,33,1,0,3,0,3,0,5,0,1,0
C750004,20180323,7.375,0,40,2,0,3,3,2,2,1,1,0,0
C750004,20180324,18.625,0,42,2,0,2,2,2,2,3,0,0,0
C750004,20180325,13.875,0,33,0,0,2,1,3,0,0,0,0,0
C750004,20180326,16.25,0,51,0,0,5,2,5,2,1,0,0,0
C750004,20180327,4.125,0,45,1,0,1,1,3,0,0,0,0,0
C750004,20180328,5.625,0,47,1,0,1,1,1,1,0,0,0,0
C750004,20180329,19.625,0,36,0,0,2,0,4,0,1,2,0,0
C750004,20180330,5.75,0,40,0,0,4,5,6,2,3,1,0,1
C750004,20180331,26.25,0,44,0,0,5,1,3,1,1,1,0,0
C750004,20180401,2.625,0,19,0,0,5,0,3,0,3,1,0,0
C750004,20180402,8.625,0,31,0,0,3,2,2,0,3,0,0,0
C750004,20180403,8.625,0,46,0,0,4,3,1,0,0,0,0,0
C750004,20180404,14.125,0,36,0,0,2,2,3,2,3,0,0,0
C750004,20180405,14.75,0,31,0,0,2,2,3,2,1,2,0,0
C750004,20180406,4.5,0,35,0,0,2,4,2,0,4,0,0,0
C750004,20180407,34.875,0,30,0,0,2,0,1,2,3,0,0,0
C750004,20180408,-183.75,0,32,2,0,2,0,3,1,2,0,0,0
C750004,20180409,206.875,0,28,0,0,3,1,1,1,1,0,0,0
C750004,20180410,33.375,0,23,0,0,5,2,3,0,4,1,0,0
C750004,20180411,3.625,0,22,1,0,8,0,2,1,1,1,0,0
C750004,20180412,8.625,0,21,0,0,5,1,7,3,1,2,0,0
C750004,20180413,9.125,0,32,0,0,2,1,3,1,0,0,0,0
C750004,20180414,17.75,0,31,1,0,3,0,3,1,1,0,0,1
C750004,20180415,12.25,0,25,0,0,3,1,0,1,1,0,0,0
C750004,20180416,0.125,0,43,0,0,5,0,0,0,1,0,0,0
C750004,20180417,32.375,0,48,1,0,3,2,3,0,2,0,0,0
C750004,20180418,13.25,0,31,0,0,3,1,2,2,1,0,0,0
C750004,20180419,7.125,0,30,1,0,3,2,1,0,3,1,0,0
C750004,20180420,4.5,0,56,0,0,6,4,0,0,4,2,0,0
C750004,20180421,-14.375,0,42,1,0,7,3,0,1,4,2,0,0
C750004,20180422,29.875,0,37,0,0,6,2,5,1,0,0,0,0
C750004,20180423,17.5,13,37,1,0,0,1,2,0,1,0,0,1
C750004,20180424,14.125,16,39,0,0,1,0,2,3,0,0,0,0
C750004,20180425,16.875,13,33,0,0,4,0,4,1,1,1,0,0
C750004,20180426,8.5,9,43,0,0,4,3,1,1,2,0,0,1
C750004,20180427,6.625,12,38,2,0,6,2,1,1,2,1,0,1
C750004,20180428,23.625,4,32,0,0,3,3,3,2,3,0,0,0
C750004,20180429,3.75,5,34,0,0,1,1,3,0,2,1,0,0
C750004,20180430,-4,14,40,1,0,4,0,3,1,4,0,0,3
C750004,20180501,18.25,6,35,0,0,2,1,2,2,5,0,0,0
C750004,20180502,4.5,13,22,7,0,3,2,3,3,2,0,0,0
C750004,20180503,23.25,6,32,12,0,6,3,5,2,4,0,0,0
C750004,20180504,54,11,31,6,0,5,3,6,0,2,2,1,0
C750004,20180505,-12.875,3,29,10,0,1,2,3,1,2,1,0,0
C750004,20180506,15.5,11,37,13,0,4,2,1,0,1,0,0,0
C750004,20180507,14.875,6,29,11,0,5,0,4,0,0,0,0,0
C750004,20180508,29.125,7,40,3,0,3,1,11,0,0,0,0,0
C750004,20180509,14.375,5,36,4,0,2,2,1,1,2,0,0,0
C750004,20180510,14,20,34,4,0,3,1,2,1,4,0,0,0
C750004,20180511,7.625,8,36,3,0,7,1,5,3,1,0,0,0
C750004,20180512,-11.875,7,36,3,0,3,2,3,2,2,1,0,0
C750004,20180513,12.125,15,41,1,0,2,0,6,0,1,1,0,1
C750004,20180514,6.25,8,30,2,0,2,4,1,1,1,1,0,0
C750004,20180515,13.5,5,42,2,0,6,3,1,1,2,0,0,0
C750004,20180516,11.75,5,40,1,0,4,1,2,2,1,1,0,0
C750004,20180517,11.75,6,33,6,0,3,0,4,1,4,1,0,0
C750004,20180518,90.125,7,45,1,0,7,2,3,4,1,2,0,0
C750004,20180519,-59.875,13,44,1,0,1,3,5,0,2,3,0,0
C750004,20180520,29,7,24,2,0,7,0,5,2,4,0,0,0
C750004,20180521,17,16,35,3,0,8,1,5,0,3,1,0,0
C750004,20180522,12.25,12,39,4,0,3,0,3,1,3,1,0,0
C750004,20180523,35.75,10,49,4,0,2,1,4,0,1,2,0,0
C750004,20180524,7.75,12,45,5,0,1,4,5,1,4,0,0,0
C750004,20180525,-21.5,15,64,4,0,2,1,7,2,3,0,0,0
C750004,20180526,27.875,7,31,1,0,1,1,6,3,4,0,0,0
C750004,20180527,0.375,11,38,2,0,4,1,5,0,2,3,1,0
C750004,20180528,18.25,4,41,6,0,4,1,4,1,2,2,0,0
C750004,20180529,21.25,7,46,3,0,6,1,4,0,2,2,0,0
C750004,20180530,9.25,12,27,3,0,2,2,2,0,3,1,0,0
C750004,20180531,5,7,25,2,0,3,1,3,1,3,0,0,0
C750004,20180601,15.625,20,41,0,0,5,2,4,2,2,3,0,0
C750004,20180602,5.75,13,32,0,0,2,4,6,0,5,0,0,0
C750004,20180603,11.25,15,56,0,0,1,3,1,1,2,0,0,1
C750004,20180604,2.5,7,35,1,0,4,3,1,2,2,1,0,0
C750004,20180605,7.625,15,48,3,0,1,0,1,3,1,0,0,0
C750004,20180606,10.75,9,41,4,0,2,2,4,1,3,2,0,0
C750004,20180607,-261,8,35,3,0,6,2,4,0,2,0,0,0
C750004,20180608,16.625,14,47,2,0,3,0,4,0,1,1,1,0
C750004,20180609,329.125,9,51,3,0,2,1,2,2,3,0,0,0
C750004,20180610,16.625,11,28,2,0,2,1,3,0,3,0,0,0
C750004,20180611,-0.125,11,37,0,0,5,2,3,4,3,0,0,0
C750004,20180612,0.375,13,54,2,0,1,2,1,0,3,0,0,0
C750004,20180613,13.25,8,47,1,0,3,0,2,2,1,2,0,0
C750004,20180614,8,15,39,1,0,3,1,7,0,0,0,0,0
C750004,20180615,9,17,33,3,0,3,2,5,0,2,1,0,0
C750004,20180616,9.875,17,22,1,0,2,3,8,0,5,5,0,0
C750004,20180617,14.25,16,32,3,0,2,3,5,0,1,4,1,2
C750004,20180618,1.5,16,47,2,0,4,0,2,2,1,0,0,0
C750004,20180619,24,9,42,7,0,1,2,4,0,2,0,0,0
C750004,20180620,11.5,12,50,1,0,2,2,3,0,0,2,0,0
C750004,20180621,14.375,5,39,6,0,3,0,4,1,2,0,0,0
C750004,20180622,13.125,15,47,3,0,1,2,4,3,5,1,0,0
C750004,20180623,6.5,15,35,3,0,0,2,2,2,4,2,1,2
C750004,20180624,8,13,39,1,0,2,1,4,0,3,0,0,1
C750004,20180625,3.125,5,36,0,0,0,1,3,2,2,2,1,0
C750004,20180626,13.125,14,28,0,0,1,2,0,2,2,3,0,0
C750004,20180627,7.25,4,46,9,0,2,2,4,2,0,1,0,1
C750004,20180628,10,12,39,3,0,2,2,7,0,2,0,0,0
C750004,20180629,9.25,16,45,11,0,3,3,6,1,4,1,0,0
C750004,20180630,10,20,32,1,0,0,4,4,3,4,2,0,0
C750004,20180701,15.125,6,47,3,0,4,0,2,1,2,0,0,0
C750004,20180702,25.75,10,51,3,0,3,2,4,0,3,0,2,0
C750004,20180703,11.625,12,44,2,0,4,3,6,1,2,0,1,0
C750004,20180704,9.625,10,42,5,0,3,0,2,1,5,6,1,1
C750004,20180705,38,6,56,1,0,1,2,2,3,3,2,0,0
C750004,20180706,8.375,6,61,1,0,8,1,0,2,3,1,0,1
C750004,20180707,13.875,6,43,1,0,2,1,3,1,3,0,0,2
C750004,20180708,10.25,11,57,3,0,0,0,4,0,4,0,0,0
C750004,20180709,16,20,57,2,0,1,0,2,3,2,0,0,0
C750004,20180710,-6.5,11,43,3,0,0,0,3,0,1,0,0,0
C750004,20180711,18.875,15,44,2,0,0,0,3,1,2,1,0,1
C750004,20180712,5.625,10,63,5,0,2,1,1,0,4,1,0,0
