,Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
76,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150.0,150.0,150.0,150.0,PENNSYLVANIA,,jbo,,,,,,,,,N,
77,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150.0,150.0,150.0,150.0,PENNSYLVANIA,,lge,,,,,,,,,N,
78,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150.0,150.0,150.0,150.0,PENNSYLVANIA,,med,,,,,,,,,N,
79,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,160.0,160.0,160.0,160.0,VIRGINIA,,jbo,,,,,,,,,N,
80,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150.0,150.0,150.0,150.0,VIRGINIA,,xlge,,,,,,,,,N,
81,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150.0,150.0,150.0,150.0,VIRGINIA,,lge,,,,,,,,,N,
82,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,130.0,130.0,130.0,130.0,VIRGINIA,,sml,,,,,,,,,N,
83,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,MARYLAND,,lge,,,,,,,,,N,
84,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,PENNSYLVANIA,,jbo,,,,,,,,,N,
85,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,PENNSYLVANIA,,lge,,,,,,,,,N,
86,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,PENNSYLVANIA,,med,,,,,,,,,N,
87,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,160.0,160.0,160.0,160.0,VIRGINIA,,jbo,,,,,,,,,N,
88,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,VIRGINIA,,xlge,,,,,,,,,N,
89,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,VIRGINIA,,lge,,,,,,,,,N,
90,PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,130.0,130.0,130.0,130.0,VIRGINIA,,sml,,,,,,,,,N,
91,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-02,200.0,200.0,200.0,200.0,PENNSYLVANIA,,sml,,,,,,,,,N,
92,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-09,200.0,200.0,200.0,200.0,PENNSYLVANIA,,sml,,,,,,,,,N,
93,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-16,200.0,200.0,200.0,200.0,PENNSYLVANIA,,sml,,,,,,,,,N,
94,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-16,200.0,200.0,200.0,200.0,VIRGINIA,,sml,,,,,,,,,N,
95,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-23,200.0,200.0,200.0,200.0,PENNSYLVANIA,,sml,,,,,,,,,N,
96,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-23,200.0,200.0,200.0,200.0,VIRGINIA,,sml,,,,,,,,,N,
97,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-30,200.0,200.0,200.0,200.0,PENNSYLVANIA,,sml,,,,,,,,,N,
98,PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-30,200.0,200.0,200.0,200.0,VIRGINIA,,sml,,,,,,,,,N,
99,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-09-24,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
100,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-01,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
101,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-01,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
102,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-08,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
103,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-08,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
104,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-15,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
105,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-15,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
106,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-22,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
107,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-22,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
108,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-29,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
109,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-29,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
110,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-02,160.0,160.0,160.0,160.0,PENNSYLVANIA,,lge,,,,,,,,,N,
111,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-09,160.0,160.0,160.0,160.0,PENNSYLVANIA,,lge,,,,,,,,,N,
112,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-16,160.0,175.0,160.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
113,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-23,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
114,PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-30,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
115,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-09-24,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
116,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-01,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
117,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-01,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
118,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-08,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
119,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-08,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
120,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-15,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
121,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-15,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
122,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-22,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
123,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-22,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
124,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-29,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
125,PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-29,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,,,,,,,N,
126,PUMPKINS,COLUMBIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-30,20.0,20.0,20.0,20.0,MICHIGAN,,med,,,,,,,,,N,
127,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-09-24,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
128,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-09-24,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,,,,,,,N,
129,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
130,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
131,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
132,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
133,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,,,,,,,N,
134,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
135,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
136,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
137,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
138,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,,,,,,,N,
139,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
140,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
141,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
142,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
143,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,,,,,,,N,
144,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
145,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
146,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
147,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
148,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,,,,,,,N,
149,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
150,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
151,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
152,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
153,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,,,,,,,N,
154,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-02,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,,,,,,,N,
155,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-09,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,,,,,,,N,
156,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-16,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,,,,,,,N,
157,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-16,200.0,200.0,200.0,200.0,VIRGINIA,,med,,,,,,,,,N,
158,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-23,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,,,,,,,N,
159,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-23,200.0,200.0,200.0,200.0,VIRGINIA,,med,,,,,,,,,N,
160,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-30,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,,,,,,,N,
161,PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-30,200.0,200.0,200.0,200.0,VIRGINIA,,med,,,,,,,,,N,
162,PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-01,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
163,PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-08,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
164,PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-15,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
165,PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-22,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
166,PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-29,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
167,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-09-24,19.0,19.0,19.0,19.0,MICHIGAN,,med,ORANGE,,,,,,,,N,
168,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-01,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
169,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-08,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
170,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-15,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
171,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-22,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
172,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-29,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
173,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-11-05,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
174,PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2017-09-23,20.0,20.0,20.0,20.0,MICHIGAN,,med,,,,,,,,,N,
175,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-09-24,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
176,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-01,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
177,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-01,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
178,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-08,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
179,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-08,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
180,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-15,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
181,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-15,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
182,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-22,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
183,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-22,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
184,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-29,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
185,PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,2016-10-29,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
186,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-09-24,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
187,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-01,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
188,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-01,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,,,,,,,N,
189,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-08,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
190,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-08,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,,,,,,,N,
191,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-15,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
192,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-15,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,,,,,,,N,
193,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-22,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
194,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-22,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,,,,,,,N,
195,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-29,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,,,,,,,N,
196,PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-29,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,,,,,,,N,
197,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2016-09-24,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
198,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2016-10-01,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
199,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2016-10-08,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
200,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2016-10-15,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
201,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2016-10-22,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
202,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2016-10-29,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,,,,,,,N,
203,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2017-09-16,200.0,200.0,200.0,200.0,PENNSYLVANIA,,,,,,,,,,,N,
204,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2017-09-16,200.0,200.0,200.0,200.0,VIRGINIA,,,,,,,,,,,N,
205,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2017-09-23,200.0,200.0,200.0,200.0,PENNSYLVANIA,,,,,,,,,,,N,
206,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2017-09-23,200.0,200.0,200.0,200.0,VIRGINIA,,,,,,,,,,,N,
207,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2017-09-30,200.0,200.0,200.0,200.0,PENNSYLVANIA,,,,,,,,,,,N,
208,PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2017-09-30,200.0,200.0,200.0,200.0,VIRGINIA,,,,,,,,,,,N,
209,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,,,,,,,N,
210,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
211,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
212,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,,,,,,,N,
213,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
214,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
215,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,,,,,,,N,
216,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
217,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
218,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,,,,,,,N,
219,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
220,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
221,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,,,,,,,N,
222,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
223,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
224,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,,,,,,,N,
225,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
226,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
227,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-02,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,WHITE,,,,,,,,N,
228,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-02,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
229,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-02,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,STRIPED,,,,,,,,N,
230,PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-09,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
