,city_name,package,variety,date,origin,origin_district,item_size,color,unit_of_sale,repack,organic,price
464,BOSTON,36 inch bins,PIE TYPE,2016-11-05,MASSACHUSETTS,,medium large,ORANGE,,N,False,268.75
465,BOSTON,36 inch bins,PIE TYPE,2016-11-05,MASSACHUSETTS,,small,ORANGE,,N,False,212.5
466,BOSTON,36 inch bins,PIE TYPE,2016-11-05,NEW YORK,,medium large,ORANGE,,N,False,240.0
467,BOSTON,36 inch bins,PIE TYPE,2016-11-05,PENNSYLVANIA,,medium large,ORANGE,,N,False,190.0
468,BOSTON,36 inch bins,PIE TYPE,2016-11-12,MASSACHUSETTS,,medium large,ORANGE,,N,False,215.0
469,BOSTON,36 inch bins,PIE TYPE,2016-11-12,NEW YORK,,medium large,ORANGE,,N,False,215.0
470,BOSTON,36 inch bins,PIE TYPE,2016-11-12,PENNSYLVANIA,,medium large,ORANGE,,N,False,215.0
471,BOSTON,36 inch bins,PIE TYPE,2016-11-19,MASSACHUSETTS,,medium large,ORANGE,,N,False,205.0
472,BOSTON,36 inch bins,PIE TYPE,2016-11-19,NEW YORK,,medium large,ORANGE,,N,False,205.0
473,BOSTON,36 inch bins,PIE TYPE,2016-11-19,PENNSYLVANIA,,medium large,ORANGE,,N,False,205.0
474,BOSTON,36 inch bins,PIE TYPE,2016-11-26,MASSACHUSETTS,,medium large,ORANGE,,N,False,205.0
475,BOSTON,36 inch bins,PIE TYPE,2016-11-26,NEW YORK,,medium large,ORANGE,,N,False,205.0
476,BOSTON,36 inch bins,PIE TYPE,2016-11-26,PENNSYLVANIA,,medium large,ORANGE,,N,False,205.0
477,BOSTON,36 inch bins,PIE TYPE,2017-09-02,MASSACHUSETTS,,,,PER BIN,N,False,300.0
478,BOSTON,36 inch bins,PIE TYPE,2017-09-09,MASSACHUSETTS,,,,PER BIN,N,False,300.0
479,BOSTON,36 inch bins,PIE TYPE,2017-09-09,PENNSYLVANIA,,,,PER BIN,N,False,200.0
480,BOSTON,36 inch bins,PIE TYPE,2017-09-16,MASSACHUSETTS,,medium large,,PER BIN,N,False,287.5
481,BOSTON,36 inch bins,PIE TYPE,2017-09-16,PENNSYLVANIA,,extra large,,PER BIN,N,False,287.5
482,BOSTON,36 inch bins,PIE TYPE,2017-09-16,PENNSYLVANIA,,medium large,,PER BIN,N,False,287.5
483,BOSTON,36 inch bins,PIE TYPE,2017-09-23,MASSACHUSETTS,,medium large,,PER BIN,N,False,287.5
484,BOSTON,36 inch bins,PIE TYPE,2017-09-23,PENNSYLVANIA,,extra large,,PER BIN,N,False,287.5
485,BOSTON,36 inch bins,PIE TYPE,2017-09-23,PENNSYLVANIA,,medium large,,PER BIN,N,False,287.5
486,BOSTON,36 inch bins,PIE TYPE,2017-09-30,MASSACHUSETTS,,medium large,,PER BIN,N,False,287.5
487,BOSTON,36 inch bins,PIE TYPE,2017-09-30,PENNSYLVANIA,,extra large,,PER BIN,N,False,287.5
488,BOSTON,36 inch bins,PIE TYPE,2017-09-30,PENNSYLVANIA,,medium large,,PER BIN,N,False,287.5
489,BOSTON,bushel cartons,PIE TYPE,2017-09-23,MASSACHUSETTS,,medium large,,,N,False,23.0
490,BOSTON,bushel cartons,PIE TYPE,2017-09-30,MASSACHUSETTS,,medium large,,,N,False,23.0
491,BOSTON,24 inch bins,BLUE TYPE,2016-09-24,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
492,BOSTON,24 inch bins,BLUE TYPE,2016-10-01,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
493,BOSTON,24 inch bins,BLUE TYPE,2016-10-08,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
494,BOSTON,24 inch bins,BLUE TYPE,2016-10-15,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
495,BOSTON,24 inch bins,BLUE TYPE,2016-10-22,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
496,BOSTON,24 inch bins,BLUE TYPE,2016-10-29,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
497,BOSTON,24 inch bins,BLUE TYPE,2016-11-05,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
498,BOSTON,24 inch bins,KNUCKLE HEAD,2016-09-24,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
499,BOSTON,24 inch bins,KNUCKLE HEAD,2016-10-01,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
500,BOSTON,24 inch bins,KNUCKLE HEAD,2016-10-08,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
501,BOSTON,24 inch bins,KNUCKLE HEAD,2016-10-15,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
502,BOSTON,24 inch bins,KNUCKLE HEAD,2016-10-22,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
503,BOSTON,24 inch bins,KNUCKLE HEAD,2016-10-29,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
504,BOSTON,24 inch bins,KNUCKLE HEAD,2016-11-05,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
505,BOSTON,24 inch bins,BIG MACK TYPE,2016-09-24,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
506,BOSTON,24 inch bins,BIG MACK TYPE,2016-10-01,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
507,BOSTON,24 inch bins,BIG MACK TYPE,2016-10-08,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
508,BOSTON,24 inch bins,BIG MACK TYPE,2016-10-15,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
509,BOSTON,24 inch bins,BIG MACK TYPE,2016-10-22,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
510,BOSTON,24 inch bins,BIG MACK TYPE,2016-10-29,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
511,BOSTON,24 inch bins,BIG MACK TYPE,2016-11-05,MASSACHUSETTS,,extra large,ORANGE,,N,False,278.75
512,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-09,MASSACHUSETTS,,,,PER BIN,N,False,175.0
513,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-16,MASSACHUSETTS,,jumbo,,PER BIN,N,False,218.75
514,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-16,MASSACHUSETTS,,extra large,,PER BIN,N,False,193.75
515,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-16,MASSACHUSETTS,,large,,PER BIN,N,False,193.75
516,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-16,MASSACHUSETTS,,medium,,PER BIN,N,False,193.75
517,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-16,MASSACHUSETTS,,small,,PER BIN,N,False,181.25
518,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-16,PENNSYLVANIA,,jumbo,,PER BIN,N,False,218.75
519,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-16,PENNSYLVANIA,,extra large,,PER BIN,N,False,193.75
520,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-23,MASSACHUSETTS,,jumbo,,PER BIN,N,False,215.0
521,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-23,MASSACHUSETTS,,extra large,,PER BIN,N,False,190.0
522,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-23,MASSACHUSETTS,,large,,PER BIN,N,False,187.5
523,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-23,MASSACHUSETTS,,medium,,PER BIN,N,False,187.5
524,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-23,MASSACHUSETTS,,small,,PER BIN,N,False,181.25
525,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-23,PENNSYLVANIA,,jumbo,,PER BIN,N,False,218.75
526,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-23,PENNSYLVANIA,,extra large,,PER BIN,N,False,190.0
527,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-30,MASSACHUSETTS,,jumbo,,PER BIN,N,False,215.0
528,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-30,MASSACHUSETTS,,extra large,,PER BIN,N,False,190.0
529,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-30,MASSACHUSETTS,,large,,PER BIN,N,False,185.0
530,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-30,MASSACHUSETTS,,medium,,PER BIN,N,False,183.75
531,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-30,MASSACHUSETTS,,small,,PER BIN,N,False,181.25
532,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-30,PENNSYLVANIA,,jumbo,,PER BIN,N,False,218.75
533,BOSTON,36 inch bins,BIG MACK TYPE,2017-09-30,PENNSYLVANIA,,extra large,,PER BIN,N,False,190.0
534,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-09-24,MASSACHUSETTS,,small,WHITE,,N,False,15.75
535,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-09-24,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
536,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-01,MASSACHUSETTS,,small,WHITE,,N,False,15.75
537,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-01,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
538,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-08,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
539,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-08,MASSACHUSETTS,,small,WHITE,,N,False,15.75
540,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-15,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
541,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-15,MASSACHUSETTS,,small,WHITE,,N,False,15.75
542,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-22,MASSACHUSETTS,,small,WHITE,,N,False,15.75
543,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-22,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
544,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-29,MASSACHUSETTS,,small,WHITE,,N,False,15.75
545,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-29,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
546,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-11-05,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
547,BOSTON,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-11-05,MASSACHUSETTS,,small,WHITE,,N,False,15.75
548,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-09-24,MASSACHUSETTS,,small,WHITE,,N,False,15.75
549,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-09-24,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
550,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-01,MASSACHUSETTS,,small,WHITE,,N,False,15.75
551,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-01,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
552,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-08,MASSACHUSETTS,,small,WHITE,,N,False,15.75
553,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-08,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
554,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-15,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
555,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-15,MASSACHUSETTS,,small,WHITE,,N,False,15.75
556,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-22,MASSACHUSETTS,,small,WHITE,,N,False,15.75
557,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-22,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
558,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-29,MASSACHUSETTS,,small,WHITE,,N,False,15.75
559,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-29,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
560,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-05,MASSACHUSETTS,,small,WHITE,,N,False,15.75
561,BOSTON,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-05,MASSACHUSETTS,,small,ORANGE,,N,False,15.75
562,CHICAGO,24 inch bins,HOWDEN TYPE,2017-09-16,CANADA,ONTARIO,large,ORANGE,,N,False,212.5
563,CHICAGO,24 inch bins,HOWDEN TYPE,2017-09-16,ILLINOIS,,large,ORANGE,,N,False,210.0
564,CHICAGO,24 inch bins,HOWDEN TYPE,2017-09-23,CANADA,ONTARIO,large,ORANGE,,N,False,212.5
565,CHICAGO,24 inch bins,HOWDEN TYPE,2017-09-23,ILLINOIS,,large,ORANGE,,N,False,210.0
566,CHICAGO,24 inch bins,HOWDEN TYPE,2017-09-30,CANADA,ONTARIO,large,ORANGE,,N,False,212.5
567,CHICAGO,24 inch bins,HOWDEN TYPE,2017-09-30,ILLINOIS,,large,ORANGE,,N,False,210.0
568,CHICAGO,36 inch bins,HOWDEN TYPE,2016-09-24,ILLINOIS,,large,,,N,False,135.0
569,CHICAGO,36 inch bins,HOWDEN TYPE,2016-09-24,MICHIGAN,,large,,,N,False,130.0
570,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-01,ILLINOIS,,large,,,N,False,132.5
571,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-01,MICHIGAN,,large,,,N,False,130.0
572,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-08,ILLINOIS,,large,,,N,False,130.0
573,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-08,MICHIGAN,,large,,,N,False,130.0
574,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-15,ILLINOIS,,large,,,N,False,132.5
575,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-15,MICHIGAN,,large,,,N,False,130.0
576,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-15,OHIO,,extra large,,,N,False,60.0
577,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-22,ILLINOIS,,large,,,N,False,132.5
578,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-22,MICHIGAN,,large,,,N,False,130.0
579,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-22,OHIO,,extra large,,,N,False,60.0
580,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-29,ILLINOIS,,large,,,N,False,130.0
581,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-29,MICHIGAN,,large,,,N,False,130.0
582,CHICAGO,36 inch bins,HOWDEN TYPE,2016-10-29,OHIO,,extra large,,,N,False,60.0
583,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-05,ILLINOIS,,large,,,N,False,127.5
584,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-05,MICHIGAN,,large,,,N,False,130.0
585,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-05,OHIO,,extra large,,,N,False,60.0
586,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-12,ILLINOIS,,large,,,N,False,127.5
587,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-12,MICHIGAN,,large,,,N,False,125.0
588,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-12,OHIO,,extra large,,,N,False,60.0
589,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-19,ILLINOIS,,large,,,N,False,127.5
590,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-19,MICHIGAN,,large,,,N,False,115.0
591,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-19,OHIO,,extra large,,,N,False,60.0
592,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-26,ILLINOIS,,large,,,N,False,125.0
593,CHICAGO,36 inch bins,HOWDEN TYPE,2016-11-26,MICHIGAN,,large,,,N,False,112.5
594,CHICAGO,36 inch bins,HOWDEN TYPE,2016-12-03,ILLINOIS,,large,,,N,False,125.0
595,CHICAGO,36 inch bins,HOWDEN TYPE,2016-12-03,MICHIGAN,,large,,,N,False,112.5
596,CHICAGO,36 inch bins,HOWDEN TYPE,2016-12-10,ILLINOIS,,large,,,N,False,125.0
597,CHICAGO,36 inch bins,HOWDEN TYPE,2016-12-10,MICHIGAN,,large,,,N,False,112.5
598,CHICAGO,36 inch bins,HOWDEN TYPE,2017-09-23,MICHIGAN,,extra large,,,N,False,170.0
599,CHICAGO,36 inch bins,HOWDEN TYPE,2017-09-30,MICHIGAN,,extra large,,,N,False,170.0
600,CHICAGO,24 inch bins,HOWDEN WHITE TYPE,2017-09-02,ILLINOIS,,medium large,,,N,False,200.0
601,CHICAGO,24 inch bins,HOWDEN WHITE TYPE,2017-09-09,ILLINOIS,,medium large,,,N,False,200.0
602,CHICAGO,24 inch bins,HOWDEN WHITE TYPE,2017-09-16,ILLINOIS,,medium large,,,N,False,200.0
603,CHICAGO,24 inch bins,HOWDEN WHITE TYPE,2017-09-23,ILLINOIS,,medium large,,,N,False,200.0
604,CHICAGO,24 inch bins,HOWDEN WHITE TYPE,2017-09-30,ILLINOIS,,medium large,,,N,False,200.0
605,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-09-24,ILLINOIS,,large,,,N,False,150.0
606,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-10-01,ILLINOIS,,large,,,N,False,150.0
607,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-10-08,ILLINOIS,,large,,,N,False,150.0
608,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-10-15,ILLINOIS,,large,,,N,False,150.0
609,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-10-22,ILLINOIS,,large,,,N,False,150.0
610,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-10-29,ILLINOIS,,large,,,N,False,150.0
611,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-11-05,ILLINOIS,,large,,,N,False,150.0
612,CHICAGO,36 inch bins,HOWDEN WHITE TYPE,2016-11-12,ILLINOIS,,large,,,N,False,150.0
613,CHICAGO,36 inch bins,FAIRYTALE,2016-09-24,ILLINOIS,,medium,,,N,False,200.0
614,CHICAGO,36 inch bins,FAIRYTALE,2016-10-01,ILLINOIS,,medium,,,N,False,200.0
615,CHICAGO,36 inch bins,FAIRYTALE,2016-10-08,ILLINOIS,,medium,,,N,False,200.0
616,CHICAGO,36 inch bins,FAIRYTALE,2016-10-15,ILLINOIS,,medium,,,N,False,200.0
617,CHICAGO,36 inch bins,FAIRYTALE,2016-10-22,ILLINOIS,,medium,,,N,False,200.0
618,CHICAGO,36 inch bins,FAIRYTALE,2016-10-29,ILLINOIS,,medium,,,N,False,200.0
619,CHICAGO,36 inch bins,FAIRYTALE,2016-11-05,ILLINOIS,,medium,,,N,False,200.0
620,CHICAGO,36 inch bins,FAIRYTALE,2016-11-12,ILLINOIS,,medium,,,N,False,192.5
621,CHICAGO,36 inch bins,FAIRYTALE,2016-11-19,ILLINOIS,,medium,,,N,False,185.0
622,CHICAGO,36 inch bins,FAIRYTALE,2016-11-26,ILLINOIS,,medium,,,N,False,185.0
623,CHICAGO,36 inch bins,FAIRYTALE,2016-12-03,ILLINOIS,,medium,,,N,False,185.0
624,CHICAGO,36 inch bins,FAIRYTALE,2016-12-10,ILLINOIS,,medium,,,N,False,185.0
625,CHICAGO,36 inch bins,FAIRYTALE,2016-12-10,MICHIGAN,,medium,,,N,False,185.0
626,CHICAGO,36 inch bins,FAIRYTALE,2017-01-07,MEXICO,,large,,,N,False,185.0
627,CHICAGO,36 inch bins,FAIRYTALE,2017-01-14,MEXICO,,large,,,N,False,185.0
628,CHICAGO,36 inch bins,FAIRYTALE,2017-01-21,MEXICO,,large,,,N,False,185.0
629,CHICAGO,36 inch bins,FAIRYTALE,2017-01-28,MEXICO,,large,,,N,False,185.0
630,CHICAGO,36 inch bins,FAIRYTALE,2017-02-04,MEXICO,,large,,,N,False,217.5
631,CHICAGO,36 inch bins,FAIRYTALE,2017-02-11,MEXICO,,large,,,N,False,217.5
632,CHICAGO,36 inch bins,FAIRYTALE,2017-02-18,MEXICO,,large,,,N,False,220.0
633,CHICAGO,36 inch bins,FAIRYTALE,2017-02-25,MEXICO,,large,,,N,False,212.5
634,CHICAGO,36 inch bins,FAIRYTALE,2017-03-04,MEXICO,,large,,,N,False,210.0
635,CHICAGO,36 inch bins,FAIRYTALE,2017-03-11,MEXICO,,large,,,N,False,210.0
636,CHICAGO,36 inch bins,FAIRYTALE,2017-03-18,MEXICO,,large,,,N,False,210.0
637,CHICAGO,36 inch bins,FAIRYTALE,2017-03-25,MEXICO,,large,,,N,False,210.0
638,CHICAGO,36 inch bins,FAIRYTALE,2017-04-01,MEXICO,,large,,,N,False,210.0
639,CHICAGO,36 inch bins,FAIRYTALE,2017-04-08,MEXICO,,large,,,N,False,210.0
640,CHICAGO,36 inch bins,FAIRYTALE,2017-04-15,MEXICO,,large,,,N,False,210.0
641,CHICAGO,36 inch bins,FAIRYTALE,2017-04-22,MEXICO,,large,,,N,False,210.0
642,CHICAGO,36 inch bins,FAIRYTALE,2017-04-29,MEXICO,,large,,,N,False,210.0
643,CHICAGO,36 inch bins,FAIRYTALE,2017-05-06,MEXICO,,large,,,N,False,217.5
644,CHICAGO,36 inch bins,FAIRYTALE,2017-05-13,MEXICO,,large,,,N,False,225.0
645,CHICAGO,36 inch bins,FAIRYTALE,2017-05-20,MEXICO,,large,,,N,False,225.0
646,CHICAGO,36 inch bins,FAIRYTALE,2017-05-27,MEXICO,,large,,,N,False,225.0
647,CHICAGO,36 inch bins,FAIRYTALE,2017-06-03,MEXICO,,large,,,N,False,225.0
648,CHICAGO,36 inch bins,FAIRYTALE,2017-06-10,MEXICO,,large,,,N,False,225.0
649,CHICAGO,36 inch bins,FAIRYTALE,2017-06-17,MEXICO,,large,,,N,False,225.0
650,CHICAGO,36 inch bins,FAIRYTALE,2017-06-24,MEXICO,,large,,,N,False,225.0
651,CHICAGO,36 inch bins,FAIRYTALE,2017-07-01,MEXICO,,large,,,N,False,240.0
652,CHICAGO,36 inch bins,FAIRYTALE,2017-07-08,MEXICO,,large,,,N,False,255.0
653,CHICAGO,36 inch bins,FAIRYTALE,2017-07-15,MEXICO,,large,,,N,False,255.0
654,CHICAGO,36 inch bins,FAIRYTALE,2017-07-22,MEXICO,,large,,,N,False,255.0
655,CHICAGO,36 inch bins,FAIRYTALE,2017-07-29,MEXICO,,large,,,N,False,255.0
656,CHICAGO,36 inch bins,FAIRYTALE,2017-08-05,MEXICO,,large,,,N,False,255.0
657,CHICAGO,36 inch bins,FAIRYTALE,2017-08-12,MEXICO,,large,,,N,False,255.0
658,CHICAGO,36 inch bins,FAIRYTALE,2017-08-19,MEXICO,,large,,,N,False,255.0
659,CHICAGO,36 inch bins,FAIRYTALE,2017-08-26,ILLINOIS,,large,,,N,False,255.0
660,CHICAGO,36 inch bins,FAIRYTALE,2017-08-26,MEXICO,,large,,,N,False,255.0
661,CHICAGO,bins,FAIRYTALE,2017-08-26,ILLINOIS,,extra large,,,N,False,200.0
662,CHICAGO,bins,FAIRYTALE,2017-09-02,ILLINOIS,,extra large,,,N,False,200.0
663,CHICAGO,bins,FAIRYTALE,2017-09-09,ILLINOIS,,extra large,,,N,False,200.0
664,CHICAGO,bins,FAIRYTALE,2017-09-16,ILLINOIS,,extra large,,,N,False,200.0
665,CHICAGO,bins,FAIRYTALE,2017-09-23,ILLINOIS,,extra large,,,N,False,200.0
666,CHICAGO,bins,FAIRYTALE,2017-09-30,ILLINOIS,,extra large,,,N,False,200.0
667,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-09-24,ILLINOIS,,medium,,,N,False,17.0
668,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-09-24,MICHIGAN,,medium,,,N,False,17.0
669,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-09-24,OHIO,,medium,,,N,False,17.5
670,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-01,ILLINOIS,,medium,,,N,False,17.5
671,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-01,MICHIGAN,,medium,,,N,False,17.5
672,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-01,OHIO,,medium,,,N,False,17.5
673,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-08,ILLINOIS,,medium,,,N,False,17.5
674,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-08,MICHIGAN,,medium,,,N,False,17.5
675,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-08,OHIO,,medium,,,N,False,17.5
676,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-15,ILLINOIS,,medium,,,N,False,17.5
677,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-15,MICHIGAN,,medium,,,N,False,17.5
678,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-15,OHIO,,medium,,,N,False,17.5
679,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-22,ILLINOIS,,medium,,,N,False,17.0
680,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-22,MICHIGAN,,medium,,,N,False,17.0
681,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-22,OHIO,,medium,,,N,False,17.0
682,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-29,ILLINOIS,,medium,,,N,False,17.0
683,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-29,MICHIGAN,,medium,,,N,False,17.0
684,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-29,OHIO,,medium,,,N,False,17.0
685,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-05,ILLINOIS,,medium,,,N,False,17.0
686,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-05,MICHIGAN,,medium,,,N,False,17.0
687,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-05,OHIO,,medium,,,N,False,17.0
688,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-12,ILLINOIS,,medium,,,N,False,17.0
689,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-12,MICHIGAN,,medium,,,N,False,17.0
690,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-12,OHIO,,medium,,,N,False,17.0
691,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-19,ILLINOIS,,medium,,,N,False,17.0
692,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-19,MICHIGAN,,medium,,,N,False,17.0
693,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-19,OHIO,,medium,,,N,False,17.0
694,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-26,ILLINOIS,,medium,,,N,False,17.0
695,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-26,MICHIGAN,,medium,,,N,False,17.0
696,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-12-03,ILLINOIS,,medium,,,N,False,17.0
697,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-12-03,MICHIGAN,,medium,,,N,False,17.0
698,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-12-10,ILLINOIS,,medium,,,N,False,17.0
699,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-12-10,MICHIGAN,,medium,,,N,False,17.0
